Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,HHA Base Points,Color 1,Color 2,Size,Exchange Price,Exchange Currency,Source,Source Notes,Season/Event,Season/Event Exclusive,Seasonal Availability,Seasonality,Mannequin Season,Gender,Villager Gender,Style 1,Style 2,Label Themes,Sort Order,Villager Equippable,Catalog,Version Added,Unlocked?,Filename,ClothGroup ID,Internal ID,Unique Entry ID
thread-worn sweater,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLDamage3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsLDamage3.png,Pink,No,980,245,51,Pink,White,1x1,880,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Free,Free,Cool,Cool,everyday; comfy,2,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsLDamage3,577,8558,9dKYw5fCXsrbgShFv
thread-worn sweater,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLDamage0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsLDamage0.png,Green,No,980,245,51,Green,White,1x1,880,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Free,Free,Cool,Cool,everyday; comfy,3,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsLDamage0,577,5126,Yh6QRfZZCZiYAggLw
thread-worn sweater,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLDamage2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsLDamage2.png,Beige,No,980,245,51,Beige,White,1x1,880,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Free,Free,Cool,Cool,everyday; comfy,4,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsLDamage2,577,8557,6djwvSaBqAj3kz8Ep
three-ball tee,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHNumberball3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHNumberball3.png,NA,No,560,140,51,Red,White,1x1,500,Poki,Nook Shopping Daily Selection,,NA,NA,All Year,Summer,NA,Free,Free,Active,Simple,everyday; comfy,1,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsHNumberball3,22,2498,i5drcDjwqEoZFsPEf
tie-dye shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHTiedyeRainbow.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHTiedyeRainbow.png,NA,No,800,200,51,Colorful,Colorful,1x1,720,Poki,Nook Shopping Daily Selection,,NA,NA,All Year,Summer,NA,Free,Free,Active,Active,everyday; comfy; vacation,1,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsHTiedyeRainbow,252,4211,5wFAi9omky75z2P8u
tiger jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLSukajantigerGreen.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLSukajantigerGreen.png,NA,No,1750,437,51,Green,White,1x1,1600,Poki,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,Autumn,NA,Free,Free,Active,Gorgeous,outdoorsy,1,Yes,For sale,1.0.0,Yes,TopsTexTopOuterLSukajantigerGreen,98,3253,PQQm9SwKwsr7tiHMW
tight-knit sweater,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLSlimknit2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLSlimknit2.png,Gray,No,800,200,51,Gray,Gray,1x1,720,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Free,Simple,Simple,everyday,1,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLSlimknit2,298,8553,WsHkMACXfY6fvMa4Q
tight-knit sweater,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLSlimknit0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLSlimknit0.png,Black,No,800,200,51,Black,Black,1x1,720,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Free,Simple,Simple,everyday,2,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLSlimknit0,298,4302,fDaQHhDLPxLuq9fa5
tight-knit sweater,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLSlimknit1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLSlimknit1.png,Beige,No,800,200,51,Beige,Beige,1x1,720,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Free,Simple,Simple,everyday,3,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLSlimknit1,298,8552,ngfwkdoA547PTwrd8
Tomato Festival tee,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHTomatina0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHTomatina0.png,NA,No,1000,250,201,Red,Red,1x1,NA,NA,Nook Shopping Seasonal,,Tomato Festival,Yes,All Year,All Year,NA,Free,Free,Active,Active,outdoorsy; party; sporty; theatrical; vacation,1,Yes,Seasonal,2.0.0,Yes,TopsTexTopTshirtsHTomatina0,1232,12796,psz9Cbhgvyxc5wiXQ
top coat,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLSoutiencollar3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLSoutiencollar3.png,Pink,No,2000,500,51,Pink,White,1x1,1800,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Free,Free,Simple,Cute,everyday; vacation,1,Yes,For sale,1.0.0,Yes,TopsTexTopCoatLSoutiencollar3,447,8457,xq9bhY6vEchJFcXtk
top coat,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLSoutiencollar0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLSoutiencollar0.png,Light blue,No,2000,500,51,Aqua,Blue,1x1,1800,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Free,Free,Simple,Cute,everyday; vacation,2,Yes,For sale,1.0.0,Yes,TopsTexTopCoatLSoutiencollar0,447,4574,sifMA4GrfEWGk2LA4
top coat,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLSoutiencollar2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLSoutiencollar2.png,Brown,No,2000,500,51,Brown,Green,1x1,1800,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Free,Free,Simple,Cute,everyday; vacation,3,Yes,For sale,1.0.0,Yes,TopsTexTopCoatLSoutiencollar2,447,8456,a9Ke52BSuZszZDThr
top coat,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLSoutiencollar1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLSoutiencollar1.png,Beige,No,2000,500,51,Beige,Pink,1x1,1800,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Free,Free,Simple,Cute,everyday; vacation,4,Yes,For sale,1.0.0,Yes,TopsTexTopCoatLSoutiencollar1,447,8455,AXtPAdDqRhdqL4vYF
track jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLSportsjersey2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLSportsjersey2.png,White,No,910,227,51,White,Pink,1x1,820,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,outdoorsy; sporty,1,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLSportsjersey2,139,7612,58ZJAWeYPzZuqDjbZ
track jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLSportsjersey1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLSportsjersey1.png,Gray,No,910,227,51,Gray,Pink,1x1,820,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,outdoorsy; sporty,2,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLSportsjersey1,139,7611,YtMXqNWCCvk7gHStq
track jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLSportsjersey3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLSportsjersey3.png,Red,No,910,227,51,Orange,Black,1x1,820,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,outdoorsy; sporty,3,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLSportsjersey3,139,7613,WXSBbupxdP8ekxi2P
track jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLSportsjersey5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLSportsjersey5.png,Green,No,910,227,51,Green,White,1x1,820,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,outdoorsy; sporty,4,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLSportsjersey5,139,7615,EjigD3TBsGQGmn2Hp
track jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLSportsjersey4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLSportsjersey4.png,Light blue,No,910,227,51,Blue,Black,1x1,820,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,outdoorsy; sporty,5,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLSportsjersey4,139,7614,TjJbf6y6sLdQ8bjiB
track jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLSportsjersey6.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLSportsjersey6.png,Blue,No,910,227,51,Blue,Orange,1x1,820,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,outdoorsy; sporty,6,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLSportsjersey6,139,7616,vbevhTaPsv7acsxm7
track jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLSportsjersey0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLSportsjersey0.png,Navy blue,No,910,227,51,Blue,Aqua,1x1,820,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,outdoorsy; sporty,7,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLSportsjersey0,139,3334,HvRR4Xs5Efb7JbAgW
traditional straw coat,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLStrawBeige.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLStrawBeige.png,NA,Yes,NFS,160,103,Beige,Beige,1x1,NA,NA,Crafting,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,fairy tale; outdoorsy,1,Yes,Not for sale,1.0.0,Yes,TopsTexTopCoatLStrawBeige,654,5291,zXMsYoKm2DyJPZgoY
tree sweater,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLTree0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLTree0.png,NA,No,880,220,51,Beige,Green,1x1,790,Poki,Nook Shopping Daily Selection,,Winter (shopping),No,Winter,Winter,NA,Free,Free,Simple,Simple,everyday; comfy,1,Yes,For sale,1.0.0,Yes,TopsTexTopOuterLTree0,1023,8194,THhQgeXeutm26jHxt
trench coat,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLTrench2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLTrench2.png,Red,No,1680,420,51,Red,Red,1x1,1500,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Free,Elegant,Simple,everyday; formal; work,1,Yes,For sale,1.0.0,Yes,TopsTexTopCoatLTrench2,18,9285,YRtqpkC7Ro86zqBwQ
trench coat,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLTrench3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLTrench3.png,Orange,No,1680,420,51,Orange,Orange,1x1,1500,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Free,Elegant,Simple,everyday; formal; work,2,Yes,For sale,1.0.0,Yes,TopsTexTopCoatLTrench3,18,9286,Wx8pQEWX9PxhvdJHd
trench coat,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLTrench1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLTrench1.png,Light blue,No,1680,420,51,Aqua,Aqua,1x1,1500,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Free,Elegant,Simple,everyday; formal; work,3,Yes,For sale,1.0.0,Yes,TopsTexTopCoatLTrench1,18,9284,ruR4hBKpNmJkuZtuY
trench coat,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLTrench4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLTrench4.png,Navy blue,No,1680,420,51,Blue,Blue,1x1,1500,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Free,Elegant,Simple,everyday; formal; work,4,Yes,For sale,1.0.0,Yes,TopsTexTopCoatLTrench4,18,9287,2DurL44iMsMqwGKSm
trench coat,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLTrench0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLTrench0.png,Beige,No,1680,420,51,Beige,Beige,1x1,1500,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Free,Elegant,Simple,everyday; formal; work,5,Yes,For sale,1.0.0,Yes,TopsTexTopCoatLTrench0,18,2402,LZzoavieA5mTpq8pZ
tropical cut-and-sew tank,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsemmNLayered0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsemmNLayered0.png,Orange,No,1200,300,51,Yellow,Green,1x1,1100,Poki,Able Sisters,,NA,NA,Summer,All Year,NA,Free,Free,Active,Simple,everyday; party; comfy; sporty,1,Yes,For sale,2.0.0,Yes,TopsTexTopTshirtsemmNLayered0,1435,14687,uRZLHtjCTm2n9xHd7
tropical cut-and-sew tank,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsemmNLayered1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsemmNLayered1.png,Blue,No,1200,300,51,Aqua,Red,1x1,1100,Poki,Able Sisters,,NA,NA,Summer,All Year,NA,Free,Free,Active,Simple,everyday; party; comfy; sporty,2,Yes,For sale,2.0.0,Yes,TopsTexTopTshirtsemmNLayered1,1435,282,qtnRXCNe4c8y3PXkY
tropical cut-and-sew tank,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsemmNLayered2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsemmNLayered2.png,Pink,No,1200,300,51,Pink,Purple,1x1,1100,Poki,Able Sisters,,NA,NA,Summer,All Year,NA,Free,Free,Active,Simple,everyday; party; comfy; sporty,3,Yes,For sale,2.0.0,Yes,TopsTexTopTshirtsemmNLayered2,1435,283,upK2GxzaYCdCyiL9h
tube top,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNTubetop3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNTubetop3.png,Dark gray,No,640,160,51,Black,Black,1x1,580,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Free,Cute,Active,comfy; theatrical; vacation,1,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsNTubetop3,271,8084,FDNHm7b3MLsQSuqQx
tube top,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNTubetop1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNTubetop1.png,Red,No,640,160,51,Red,Red,1x1,580,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Free,Cute,Active,comfy; theatrical; vacation,2,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsNTubetop1,271,8082,GrynFZaxgEnhkqKA5
tube top,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNTubetop2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNTubetop2.png,Yellow,No,640,160,51,Orange,Orange,1x1,580,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Free,Cute,Active,comfy; theatrical; vacation,3,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsNTubetop2,271,8083,wv8ZbcjJyzjDHEvBL
tube top,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNTubetop0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNTubetop0.png,Green,No,640,160,51,Green,Green,1x1,580,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Free,Cute,Active,comfy; theatrical; vacation,4,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsNTubetop0,271,4253,9pzPEtvp6Dm3TC9m2
tube top,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNTubetop5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNTubetop5.png,Blue,No,640,160,51,Blue,Blue,1x1,580,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Free,Cute,Active,comfy; theatrical; vacation,5,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsNTubetop5,271,8086,R6mpP7Q5fhDH7q37A
tube top,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNTubetop4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNTubetop4.png,Purple,No,640,160,51,Purple,Purple,1x1,580,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Free,Cute,Active,comfy; theatrical; vacation,6,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsNTubetop4,271,8085,hXXwcKzZEiNCuk7fs
tube top,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNTubetop6.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNTubetop6.png,Dark red,No,640,160,51,Brown,Brown,1x1,580,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Free,Cute,Active,comfy; theatrical; vacation,7,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsNTubetop6,271,8087,BQXoaMe6i6JwKx4o3
tunic tank,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatNTanktunic0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatNTanktunic0.png,White,No,800,200,51,White,Black,1x1,720,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Free,Simple,Cool,everyday; comfy,1,Yes,For sale,1.0.0,Yes,TopsTexTopCoatNTanktunic0,495,4668,wtqQ6cJmHuiFsNsRG
tunic tank,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatNTanktunic2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatNTanktunic2.png,Pink,No,800,200,51,Pink,Black,1x1,720,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Free,Simple,Cool,everyday; comfy,2,Yes,For sale,1.0.0,Yes,TopsTexTopCoatNTanktunic2,495,8391,NHMTyvCEmccNFahiR
tunic tank,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatNTanktunic1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatNTanktunic1.png,Yellow,No,800,200,51,Yellow,Black,1x1,720,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Free,Simple,Cool,everyday; comfy,3,Yes,For sale,1.0.0,Yes,TopsTexTopCoatNTanktunic1,495,8390,uNeaD3rvJYE38PcoE
tunic tank,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatNTanktunic3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatNTanktunic3.png,Mint,No,800,200,51,Green,Black,1x1,720,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Free,Simple,Cool,everyday; comfy,4,Yes,For sale,1.0.0,Yes,TopsTexTopCoatNTanktunic3,495,8392,KBKCxbDL2yyczaDZW
tuxedo jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLTuxedo2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLTuxedo2.png,White,No,2500,625,51,White,Yellow,1x1,2200,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Spring,NA,Free,Manly,Cool,Elegant,formal; party; theatrical; work,1,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLTuxedo2,156,8271,PAXDfqzGYhA9dXrF8
tuxedo jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLTuxedo1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLTuxedo1.png,Gray,No,2500,625,51,Gray,White,1x1,2200,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Spring,NA,Free,Manly,Cool,Elegant,formal; party; theatrical; work,2,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLTuxedo1,156,8270,6sdjEnZ9yp9EWHqcb
tuxedo jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLTuxedo0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLTuxedo0.png,Black,No,2500,625,51,Black,White,1x1,2200,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Spring,All Year,Free,Manly,Cool,Elegant,formal; party; theatrical; work,3,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLTuxedo0,156,3388,c6Dbp8gKzyEzMp4qi
tweed jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLTweed3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLTweed3.png,Berry red,No,1680,420,51,Red,Blue,1x1,1500,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Manly,Elegant,Cool,everyday; formal,1,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLTweed3,238,8123,mgzvanRKTnrTMLq5x
tweed jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLTweed5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLTweed5.png,Pink,No,1680,420,51,Pink,Aqua,1x1,1500,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Manly,Elegant,Cool,everyday; formal,2,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLTweed5,238,8125,9Bv7G8TyR7zdBGRYe
tweed jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLTweed4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLTweed4.png,Green,No,1680,420,51,Green,Red,1x1,1500,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Manly,Elegant,Cool,everyday; formal,3,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLTweed4,238,8124,nbvdg9tuS4rmp7por
tweed jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLTweed1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLTweed1.png,Blue,No,1680,420,51,Blue,Yellow,1x1,1500,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Manly,Elegant,Cool,everyday; formal,4,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLTweed1,238,8121,igd3MKNFq4QdCaicN
tweed jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLTweed0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLTweed0.png,Brown,No,1680,420,51,Brown,Orange,1x1,1500,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Manly,Elegant,Cool,everyday; formal,5,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLTweed0,238,3706,L6qeeriM3zE7HqW25
tweed jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLTweed2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLTweed2.png,Beige,No,1680,420,51,Beige,Green,1x1,1500,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Manly,Elegant,Cool,everyday; formal,6,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLTweed2,238,8122,Wjft98dviQfxJWNbt
tweed vest,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLTweedvest1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLTweedvest1.png,Red,No,1400,350,51,Red,Beige,1x1,1300,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Free,Simple,Simple,outdoorsy,1,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLTweedvest1,428,8502,rPTZmxQ54XsdPN4NN
tweed vest,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLTweedvest0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLTweedvest0.png,Green,No,1400,350,51,Green,Beige,1x1,1300,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Free,Simple,Simple,outdoorsy,2,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLTweedvest0,428,4524,MFo7cgDdESZJuXWqr
tweed vest,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLTweedvest2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLTweedvest2.png,Navy blue,No,1400,350,51,Blue,Beige,1x1,1300,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Free,Simple,Simple,outdoorsy,3,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLTweedvest2,428,8503,DHS84ruaSxGup7T6y
