Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,HHA Base Points,Color 1,Color 2,Size,Exchange Price,Exchange Currency,Source,Source Notes,Season/Event,Season/Event Exclusive,Seasonal Availability,Seasonality,Mannequin Season,Gender,Villager Gender,Style 1,Style 2,Label Themes,Sort Order,Villager Equippable,Primary Shape,Secondary Shape,Catalog,Version Added,Unlocked?,Filename,ClothGroup ID,Internal ID,Unique Entry ID
simple checkered dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNPlaid1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNPlaid1.png,Green,No,1200,300,51,Green,Green,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Womanly,Womanly,Simple,Simple,everyday; fairy tale; vacation,2,Yes,A-line,N,For sale,1.0.0,Yes,TopsTexOnepieceAlineNPlaid1,1039,12096,mDoFd7voYYMpHFHTP
simple checkered dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNPlaid2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNPlaid2.png,Beige,No,1200,300,51,Beige,Beige,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Womanly,Womanly,Simple,Simple,everyday; fairy tale; vacation,3,Yes,A-line,N,For sale,1.0.0,Yes,TopsTexOnepieceAlineNPlaid2,1039,12097,dxqzdMCwXYQvnihpW
simple visiting kimono,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLHomongi7.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLHomongi7.png,Gray,No,2480,620,51,Gray,Green,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Womanly,Womanly,Elegant,Simple,formal; party,1,Yes,Kimono,L,For sale,1.0.0,Yes,TopsTexOnepieceKimonoLHomongi7,913,9010,TmqQqfrD8sTyEaFfz
simple visiting kimono,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLHomongi2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLHomongi2.png,Pink,No,2480,620,51,Pink,Yellow,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Womanly,Womanly,Elegant,Simple,formal; party,2,Yes,Kimono,L,For sale,1.0.0,Yes,TopsTexOnepieceKimonoLHomongi2,913,9005,hJTKunpyMdErGDBd3
simple visiting kimono,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLHomongi4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLHomongi4.png,Orange,No,2480,620,51,Orange,Green,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Womanly,Womanly,Elegant,Simple,formal; party,3,Yes,Kimono,L,For sale,1.0.0,Yes,TopsTexOnepieceKimonoLHomongi4,913,9007,mFu7hHtudvFDbYFKs
simple visiting kimono,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLHomongi6.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLHomongi6.png,Yellow,No,2480,620,51,Yellow,Pink,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Womanly,Womanly,Elegant,Simple,formal; party,4,Yes,Kimono,L,For sale,1.0.0,Yes,TopsTexOnepieceKimonoLHomongi6,913,9009,wBaYAaaSgAseL4N7z
simple visiting kimono,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLHomongi0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLHomongi0.png,Pale green,No,2480,620,51,Green,Pink,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Womanly,Womanly,Elegant,Simple,formal; party,5,Yes,Kimono,L,For sale,1.0.0,Yes,TopsTexOnepieceKimonoLHomongi0,913,6026,CQNsWPGrfsj2cakRs
simple visiting kimono,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLHomongi5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLHomongi5.png,Aqua,No,2480,620,51,Aqua,Beige,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Womanly,Womanly,Elegant,Simple,formal; party,6,Yes,Kimono,L,For sale,1.0.0,Yes,TopsTexOnepieceKimonoLHomongi5,913,9008,Zfd2BttCu7hWbfgmi
simple visiting kimono,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLHomongi3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLHomongi3.png,Indigo blue,No,2480,620,51,Blue,Pink,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Womanly,Womanly,Elegant,Simple,formal; party,7,Yes,Kimono,L,For sale,1.0.0,Yes,TopsTexOnepieceKimonoLHomongi3,913,9006,gNjic463etEuEg7Nd
simple visiting kimono,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLHomongi1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLHomongi1.png,Wisteria,No,2480,620,51,Purple,Aqua,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Womanly,Womanly,Elegant,Simple,formal; party,8,Yes,Kimono,L,For sale,1.0.0,Yes,TopsTexOnepieceKimonoLHomongi1,913,9004,TtjYMaTCsj4rSMK2T
simple-dots dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNSimpledot4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNSimpledot4.png,Black,No,1200,300,51,Black,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Womanly,Womanly,Simple,Simple,everyday; vacation,1,Yes,A-line,N,For sale,1.0.0,Yes,TopsTexOnepieceAlineNSimpledot4,1017,12109,ZeyCqLhQXvjTg3gFL
simple-dots dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNSimpledot0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNSimpledot0.png,Red,No,1200,300,51,Red,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Womanly,Womanly,Simple,Simple,everyday; vacation,2,Yes,A-line,N,For sale,1.0.0,Yes,TopsTexOnepieceAlineNSimpledot0,1017,8188,5qjijdG3kTgQudqRT
simple-dots dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNSimpledot1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNSimpledot1.png,Yellow,No,1200,300,51,Yellow,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Womanly,Womanly,Simple,Simple,everyday; vacation,3,Yes,A-line,N,For sale,1.0.0,Yes,TopsTexOnepieceAlineNSimpledot1,1017,12106,dd9JvNWK4c7nndhuK
simple-dots dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNSimpledot3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNSimpledot3.png,Green,No,1200,300,51,Green,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Womanly,Womanly,Simple,Simple,everyday; vacation,4,Yes,A-line,N,For sale,1.0.0,Yes,TopsTexOnepieceAlineNSimpledot3,1017,12108,LzSQhdPTLkTL9YWSy
simple-dots dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNSimpledot2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNSimpledot2.png,Light blue,No,1200,300,51,Aqua,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Womanly,Womanly,Simple,Simple,everyday; vacation,5,Yes,A-line,N,For sale,1.0.0,Yes,TopsTexOnepieceAlineNSimpledot2,1017,12107,T4EBigTnpN2rwwJjK
skirt with suspenders,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineHSuspendersskirt4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineHSuspendersskirt4.png,Gray,No,1600,400,51,Gray,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Womanly,Womanly,Cute,Simple,everyday,1,Yes,A-line,H,For sale,1.0.0,Yes,TopsTexOnepieceAlineHSuspendersskirt4,215,9025,LPeiPMbeHNXkukyi5
skirt with suspenders,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineHSuspendersskirt0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineHSuspendersskirt0.png,Red,No,1600,400,51,Red,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Womanly,Womanly,Cute,Simple,everyday,2,Yes,A-line,H,For sale,1.0.0,Yes,TopsTexOnepieceAlineHSuspendersskirt0,215,3660,pJSepkwozLaRdaZSf
skirt with suspenders,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineHSuspendersskirt2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineHSuspendersskirt2.png,Pink,No,1600,400,51,Pink,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Womanly,Womanly,Cute,Simple,everyday,3,Yes,A-line,H,For sale,1.0.0,Yes,TopsTexOnepieceAlineHSuspendersskirt2,215,9023,ZgSmfx5ZvYxuf3WgD
skirt with suspenders,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineHSuspendersskirt1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineHSuspendersskirt1.png,Orange,No,1600,400,51,Orange,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Womanly,Womanly,Cute,Simple,everyday,4,Yes,A-line,H,For sale,1.0.0,Yes,TopsTexOnepieceAlineHSuspendersskirt1,215,9022,pghyCEEReaGbiLhy4
skirt with suspenders,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineHSuspendersskirt3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineHSuspendersskirt3.png,Blue,No,1600,400,51,Blue,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Womanly,Womanly,Cute,Simple,everyday,5,Yes,A-line,H,For sale,1.0.0,Yes,TopsTexOnepieceAlineHSuspendersskirt3,215,9024,RdFthTe6RcrexPFdg
sky-egg outfit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibNEggsky0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibNEggsky0.png,NA,Yes,NFS,1200,351,Aqua,Red,1x1,NA,NA,Crafting,,Bunny Day (days before); Bunny Day,Yes,All Year,All Year,NA,Free,Free,Active,Cute,fairy tale; party; theatrical,1,Yes,Rib,N,Not for sale,1.1.0,Yes,TopsTexOnepieceRibNEggsky0,1209,12453,ZDf7rEZv9TZxoCsuc
sleeveless shirtdress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNShirt1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNShirt1.png,White,No,1600,400,51,White,Gray,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Womanly,Womanly,Simple,Elegant,everyday; vacation,1,Yes,A-line,N,For sale,1.0.0,Yes,TopsTexOnepieceAlineNShirt1,155,8951,jBEvorNeWp7XnYEFt
sleeveless shirtdress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNShirt2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNShirt2.png,Pink,No,1600,400,51,Pink,Pink,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Womanly,Womanly,Simple,Elegant,everyday; vacation,2,Yes,A-line,N,For sale,1.0.0,Yes,TopsTexOnepieceAlineNShirt2,155,8952,MtRurCg9umRtEvgXH
sleeveless shirtdress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNShirt3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNShirt3.png,Lime,No,1600,400,51,Green,Green,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Womanly,Womanly,Simple,Elegant,everyday; vacation,3,Yes,A-line,N,For sale,1.0.0,Yes,TopsTexOnepieceAlineNShirt3,155,8953,iEWkL6N8ziHEr38iv
sleeveless shirtdress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNShirt0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNShirt0.png,Blue,No,1600,400,51,Blue,Blue,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Womanly,Womanly,Simple,Elegant,everyday; vacation,4,Yes,A-line,N,For sale,1.0.0,Yes,TopsTexOnepieceAlineNShirt0,155,3387,rxpHXnpvQBXKSzLay
sleeveless silk dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBlongLChina3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBlongLChina3.png,White,No,2520,630,51,White,Yellow,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Spring,NA,Womanly,Womanly,Elegant,Elegant,everyday; formal; party,1,Yes,B-long,N,For sale,1.0.0,Yes,TopsTexOnepieceBlongLChina3,582,9154,RprKKZkqdoeSMM9ng
sleeveless silk dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBlongLChina0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBlongLChina0.png,Red,No,2520,630,51,Red,Yellow,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Spring,NA,Womanly,Womanly,Elegant,Elegant,everyday; formal; party,2,Yes,B-long,N,For sale,1.0.0,Yes,TopsTexOnepieceBlongLChina0,582,5131,BTiKJBRTf3xmK85DQ
sleeveless silk dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBlongLChina4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBlongLChina4.png,Pink,No,2520,630,51,Pink,Yellow,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Spring,NA,Womanly,Womanly,Elegant,Elegant,everyday; formal; party,3,Yes,B-long,N,For sale,1.0.0,Yes,TopsTexOnepieceBlongLChina4,582,9155,QawwsHKYhAJup3rHz
sleeveless silk dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBlongLChina6.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBlongLChina6.png,Yellow,No,2520,630,51,Yellow,Yellow,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Spring,NA,Womanly,Womanly,Elegant,Elegant,everyday; formal; party,4,Yes,B-long,N,For sale,1.0.0,Yes,TopsTexOnepieceBlongLChina6,582,9157,tfg3o66LAqC85NQDX
sleeveless silk dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBlongLChina1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBlongLChina1.png,Green,No,2520,630,51,Green,Yellow,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Spring,NA,Womanly,Womanly,Elegant,Elegant,everyday; formal; party,5,Yes,B-long,N,For sale,1.0.0,Yes,TopsTexOnepieceBlongLChina1,582,9152,mJZcSzs9pFCY5rMEz
sleeveless silk dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBlongLChina5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBlongLChina5.png,Light blue,No,2520,630,51,Aqua,Yellow,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Spring,NA,Womanly,Womanly,Elegant,Elegant,everyday; formal; party,6,Yes,B-long,N,For sale,1.0.0,Yes,TopsTexOnepieceBlongLChina5,582,9156,DYT42Xcf5qQqxLLD9
sleeveless silk dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBlongLChina2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBlongLChina2.png,Navy blue,No,2520,630,51,Blue,Yellow,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Spring,NA,Womanly,Womanly,Elegant,Elegant,everyday; formal; party,7,Yes,B-long,N,For sale,1.0.0,Yes,TopsTexOnepieceBlongLChina2,582,9153,9zzpox4sDPXctEes4
sleeveless sweater dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibNKnit2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibNKnit2.png,White,No,1600,400,51,White,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Womanly,Womanly,Active,Elegant,everyday; comfy,1,Yes,Rib,N,For sale,1.0.0,Yes,TopsTexOnepieceRibNKnit2,105,8011,itytn2hZujpPAboEr
sleeveless sweater dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibNKnit0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibNKnit0.png,Gray,No,1600,400,51,Gray,Gray,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Womanly,Womanly,Active,Elegant,everyday; comfy,2,Yes,Rib,N,For sale,1.0.0,Yes,TopsTexOnepieceRibNKnit0,105,3261,MjEAYxjKRarnD6ktC
sleeveless sweater dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibNKnit1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibNKnit1.png,Black,No,1600,400,51,Black,Black,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Womanly,Womanly,Active,Elegant,everyday; comfy,3,Yes,Rib,N,For sale,1.0.0,Yes,TopsTexOnepieceRibNKnit1,105,8010,8cnbkGhPbdPJKGv3h
sleeveless sweater dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibNKnit5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibNKnit5.png,Lime,No,1600,400,51,Green,Green,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Womanly,Womanly,Active,Elegant,everyday; comfy,4,Yes,Rib,N,For sale,1.0.0,Yes,TopsTexOnepieceRibNKnit5,105,8014,oEneJxQJ72DBLYGTw
sleeveless sweater dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibNKnit4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibNKnit4.png,Light blue,No,1600,400,51,Aqua,Aqua,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Womanly,Womanly,Active,Elegant,everyday; comfy,5,Yes,Rib,N,For sale,1.0.0,Yes,TopsTexOnepieceRibNKnit4,105,8013,8ZWvagtZErYKaj4ga
sleeveless sweater dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibNKnit3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibNKnit3.png,Purple,No,1600,400,51,Purple,Purple,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Womanly,Womanly,Active,Elegant,everyday; comfy,6,Yes,Rib,N,For sale,1.0.0,Yes,TopsTexOnepieceRibNKnit3,105,8012,iRhLbEaS6yQiaNjYF
slip dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBlongNSlip4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBlongNSlip4.png,Gray,No,2600,650,51,Gray,Gray,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Prom,Yes,All Year,Summer,NA,Womanly,Womanly,Elegant,Cool,formal; party; theatrical,1,Yes,B-long,N,For sale,1.9.0,Yes,TopsTexOnepieceBlongNSlip4,455,7933,GF7dQYJNjpQMwPgDH
slip dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBlongNSlip1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBlongNSlip1.png,Black,No,2600,650,51,Black,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Prom,Yes,All Year,Summer,NA,Womanly,Womanly,Elegant,Cool,formal; party; theatrical,2,Yes,B-long,N,For sale,1.9.0,Yes,TopsTexOnepieceBlongNSlip1,455,7930,SE3Rv7w9SHdLFgmzm
slip dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBlongNSlip5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBlongNSlip5.png,Red,No,2600,650,51,Red,Red,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Prom,Yes,All Year,Summer,NA,Womanly,Womanly,Elegant,Cool,formal; party; theatrical,3,Yes,B-long,N,For sale,1.9.0,Yes,TopsTexOnepieceBlongNSlip5,455,7934,Ls6iSBJcTQ4A28wtq
slip dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBlongNSlip2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBlongNSlip2.png,Orange,No,2600,650,51,Orange,Orange,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Prom,Yes,All Year,Summer,NA,Womanly,Womanly,Elegant,Cool,formal; party; theatrical,4,Yes,B-long,N,For sale,1.9.0,Yes,TopsTexOnepieceBlongNSlip2,455,7931,KkmBvEmDh85tirDBZ
slip dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBlongNSlip3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBlongNSlip3.png,Yellow,No,2600,650,51,Yellow,Yellow,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Prom,Yes,All Year,Summer,NA,Womanly,Womanly,Elegant,Cool,formal; party; theatrical,5,Yes,B-long,N,For sale,1.9.0,Yes,TopsTexOnepieceBlongNSlip3,455,7932,AuqdftdYDzyMkkzdk
slip dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBlongNSlip0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBlongNSlip0.png,Blue,No,2600,650,51,Blue,Blue,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Prom,Yes,All Year,Summer,NA,Womanly,Womanly,Elegant,Cool,formal; party; theatrical,6,Yes,B-long,N,For sale,1.9.0,Yes,TopsTexOnepieceBlongNSlip0,455,4587,jTQ346MWkrTZHusQA
space suit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLSpaceWhite.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLSpaceWhite.png,NA,No,5000,1250,51,White,Red,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Cool,Cool,work,1,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLSpaceWhite,211,3636,5w9Kh9EHd85Mec2wh
sprite costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallHDwarf1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallHDwarf1.png,Red,No,2500,625,51,Red,Brown,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Cute,Cute,fairy tale,1,Yes,Overall,H,For sale,1.0.0,Yes,TopsTexOnepieceOverallHDwarf1,247,8131,aNt25NWxFuydPm2sf
sprite costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallHDwarf5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallHDwarf5.png,Pink,No,2500,625,51,Pink,Brown,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Cute,Cute,fairy tale,2,Yes,Overall,H,For sale,1.0.0,Yes,TopsTexOnepieceOverallHDwarf5,247,8135,Mvp3fy4sXkcy8Zmvi
sprite costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallHDwarf4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallHDwarf4.png,Yellow,No,2500,625,51,Yellow,Brown,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Cute,Cute,fairy tale,3,Yes,Overall,H,For sale,1.0.0,Yes,TopsTexOnepieceOverallHDwarf4,247,8134,Cu3DqD6hfcacWrkCj
sprite costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallHDwarf0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallHDwarf0.png,Green,No,2500,625,51,Green,Brown,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Cute,Cute,fairy tale,4,Yes,Overall,H,For sale,1.0.0,Yes,TopsTexOnepieceOverallHDwarf0,247,4171,QcrLWjN5SRarDQqyR
sprite costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallHDwarf6.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallHDwarf6.png,Mint,No,2500,625,51,Aqua,Brown,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Cute,Cute,fairy tale,5,Yes,Overall,H,For sale,1.0.0,Yes,TopsTexOnepieceOverallHDwarf6,247,8136,DqZs2PhSENigTECBP
sprite costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallHDwarf3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallHDwarf3.png,Blue,No,2500,625,51,Blue,Brown,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Cute,Cute,fairy tale,6,Yes,Overall,H,For sale,1.0.0,Yes,TopsTexOnepieceOverallHDwarf3,247,8133,S769MA7SJiDTCqNey
sprite costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallHDwarf2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallHDwarf2.png,Brown,No,2500,625,51,Brown,Brown,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Cute,Cute,fairy tale,7,Yes,Overall,H,For sale,1.0.0,Yes,TopsTexOnepieceOverallHDwarf2,247,8132,oQZD3BEvoMAxsa5aP
