Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,HHA Base Points,Color 1,Color 2,Size,Exchange Price,Exchange Currency,Source,Source Notes,Season/Event,Season/Event Exclusive,Seasonal Availability,Seasonality,Mannequin Season,Gender,Style 1,Style 2,Label Themes,Sort Order,Villager Equippable,Catalog,Version Added,Unlocked?,Filename,ClothGroup ID,Internal ID,Unique Entry ID
three-quarter sweatpants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCroppedsweat7.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCroppedsweat7.png,Purple,No,1100,275,51,Purple,White,1x1,990,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Active,Active,comfy; sporty,8,No,For sale,1.0.0,Yes,BottomsTexPantsNormalCroppedsweat7,841,11371,K6mjpxubY7xd7kqQR
tie-dye skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongTiedye0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongTiedye0.png,Red,No,1260,315,51,Red,Aqua,1x1,1100,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Womanly,Active,Active,comfy; vacation,1,No,For sale,1.0.0,Yes,BottomsTexSkirtLongTiedye0,896,5826,64MqcXfrSPMMREAwK
tie-dye skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongTiedye4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongTiedye4.png,Orange,No,1260,315,51,Orange,Green,1x1,1100,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Womanly,Active,Active,comfy; vacation,2,No,For sale,1.0.0,Yes,BottomsTexSkirtLongTiedye4,896,8752,pv3PKQHvmpeoM6gzn
tie-dye skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongTiedye2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongTiedye2.png,Green,No,1260,315,51,Green,Pink,1x1,1100,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Womanly,Active,Active,comfy; vacation,3,No,For sale,1.0.0,Yes,BottomsTexSkirtLongTiedye2,896,8750,DCixrf33EkNYAPPMu
tie-dye skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongTiedye1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongTiedye1.png,Blue,No,1260,315,51,Blue,Orange,1x1,1100,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Womanly,Active,Active,comfy; vacation,4,No,For sale,1.0.0,Yes,BottomsTexSkirtLongTiedye1,896,8749,zid6BqnPPQF97NPD5
tie-dye skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongTiedye3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongTiedye3.png,Purple,No,1260,315,51,Purple,Yellow,1x1,1100,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Womanly,Active,Active,comfy; vacation,5,No,For sale,1.0.0,Yes,BottomsTexSkirtLongTiedye3,896,8751,g68iEhnysuFYgBup3
tiered skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongTiered0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongTiered0.png,Purple,No,1200,300,51,Pink,Pink,1x1,1100,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Womanly,Simple,Simple,everyday; fairy tale; comfy; vacation,1,No,For sale,1.0.0,Yes,BottomsTexSkirtLongTiered0,409,4502,Pz7hCfPExX8cCPgAH
tiered skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongTiered3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongTiered3.png,Yellow,No,1200,300,51,Yellow,Yellow,1x1,1100,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Womanly,Simple,Simple,everyday; fairy tale; comfy; vacation,2,No,For sale,1.0.0,Yes,BottomsTexSkirtLongTiered3,409,8719,5KhcEe8DJ4CSjNiW5
tiered skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongTiered2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongTiered2.png,Avocado,No,1200,300,51,Green,Green,1x1,1100,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Womanly,Simple,Simple,everyday; fairy tale; comfy; vacation,3,No,For sale,1.0.0,Yes,BottomsTexSkirtLongTiered2,409,8718,sWk6G7Ceqv8Lqeg58
tiered skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongTiered1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongTiered1.png,Mint,No,1200,300,51,Aqua,Aqua,1x1,1100,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Womanly,Simple,Simple,everyday; fairy tale; comfy; vacation,4,No,For sale,1.0.0,Yes,BottomsTexSkirtLongTiered1,409,8717,4gXPrDgHyZWEuArER
tiered skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongTiered4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongTiered4.png,Blue,No,1200,300,51,Blue,Blue,1x1,1100,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,Summer,Womanly,Simple,Simple,everyday; fairy tale; comfy; vacation,5,No,For sale,1.0.0,Yes,BottomsTexSkirtLongTiered4,409,8720,QrMtzDRxGF75foy3F
torn pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideTeared2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideTeared2.png,Gray,No,NFS,10,53,Gray,Gray,1x1,NA,NA,Recycle box,,NA,NA,All Year,All Year,NA,Free,Simple,Cool,goth,1,No,Not for sale,1.0.0,Yes,BottomsTexPantsWideTeared2,840,9282,vwftSXCSwsCsBmbhx
torn pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideTeared1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideTeared1.png,Black,No,NFS,10,53,Black,Black,1x1,NA,NA,Recycle box,,NA,NA,All Year,All Year,NA,Free,Simple,Cool,goth,2,No,Not for sale,1.0.0,Yes,BottomsTexPantsWideTeared1,840,9281,PZRnJXs8sxPCC4vE6
torn pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideTeared0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideTeared0.png,Brown,No,NFS,10,53,Brown,Brown,1x1,NA,NA,Recycle box,,NA,NA,All Year,All Year,NA,Free,Simple,Cool,goth,3,No,Not for sale,1.0.0,Yes,BottomsTexPantsWideTeared0,840,5701,kepGvoJ3xHFXLwJvp
track pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalSportsjersey2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalSportsjersey2.png,White,No,770,192,51,White,Pink,1x1,690,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Active,Active,outdoorsy; sporty,1,No,For sale,1.0.0,Yes,BottomsTexPantsNormalSportsjersey2,140,11285,cBhfnx7gfTtAvhKfn
track pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalSportsjersey1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalSportsjersey1.png,Gray,No,770,192,51,Gray,Pink,1x1,690,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Active,Active,outdoorsy; sporty,2,No,For sale,1.0.0,Yes,BottomsTexPantsNormalSportsjersey1,140,11284,eeoJ3osaNohwGSTGY
track pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalSportsjersey3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalSportsjersey3.png,Red,No,770,192,51,Orange,Black,1x1,690,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Active,Active,outdoorsy; sporty,3,No,For sale,1.0.0,Yes,BottomsTexPantsNormalSportsjersey3,140,11286,ZGcTAcZBmqoX5YpjF
track pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalSportsjersey5.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalSportsjersey5.png,Green,No,770,192,51,Green,White,1x1,690,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Active,Active,outdoorsy; sporty,4,No,For sale,1.0.0,Yes,BottomsTexPantsNormalSportsjersey5,140,11288,sPMQyoZ37nXmWbsjR
track pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalSportsjersey4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalSportsjersey4.png,Light blue,No,770,192,51,Blue,Black,1x1,690,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Active,Active,outdoorsy; sporty,5,No,For sale,1.0.0,Yes,BottomsTexPantsNormalSportsjersey4,140,11287,5sxwPtzDZrnYXhXFt
track pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalSportsjersey6.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalSportsjersey6.png,Blue,No,770,192,51,Blue,Orange,1x1,690,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Active,Active,outdoorsy; sporty,6,No,For sale,1.0.0,Yes,BottomsTexPantsNormalSportsjersey6,140,11289,TfdjQjZwcyLSuGhhX
track pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalSportsjersey0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalSportsjersey0.png,Navy blue,No,770,192,51,Blue,Aqua,1x1,690,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Active,Active,outdoorsy; sporty,7,No,For sale,1.0.0,Yes,BottomsTexPantsNormalSportsjersey0,140,3335,E5cqgBweC9ZF5FMSD
traditional monpe pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalMonpe3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalMonpe3.png,Dark red,No,1040,260,51,Red,Orange,1x1,940,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Spring,NA,Free,Simple,Simple,outdoorsy; work,1,No,For sale,1.0.0,Yes,BottomsTexPantsNormalMonpe3,727,9171,zXtA37muiXwm2ckoc
traditional monpe pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalMonpe2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalMonpe2.png,Golden yellow,No,1040,260,51,Orange,Orange,1x1,940,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Spring,NA,Free,Simple,Simple,outdoorsy; work,2,No,For sale,1.0.0,Yes,BottomsTexPantsNormalMonpe2,727,9170,uc6hPSAoDQama7Chm
traditional monpe pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalMonpe0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalMonpe0.png,Dark blue,No,1040,260,51,Blue,Red,1x1,940,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Spring,NA,Free,Simple,Simple,outdoorsy; work,3,No,For sale,1.0.0,Yes,BottomsTexPantsNormalMonpe0,727,5412,zSGaTZdYFkmwDmJu6
traditional monpe pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalMonpe1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalMonpe1.png,Blue,No,1040,260,51,Blue,Orange,1x1,940,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Spring,NA,Free,Simple,Simple,outdoorsy; work,4,No,For sale,1.0.0,Yes,BottomsTexPantsNormalMonpe1,727,9169,yYKvjhWMEQWmu4poE
traditional suteteko pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideSuteteko0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideSuteteko0.png,Red,No,560,140,51,Red,Red,1x1,500,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Simple,Simple,comfy; vacation,1,No,For sale,1.0.0,Yes,BottomsTexPantsWideSuteteko0,756,5460,CcYr85ukPhHrzjxBc
traditional suteteko pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideSuteteko2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideSuteteko2.png,Golden yellow,No,560,140,51,Orange,Orange,1x1,500,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Simple,Simple,comfy; vacation,2,No,For sale,1.0.0,Yes,BottomsTexPantsWideSuteteko2,756,9173,rZqvuYXYNABTwadnN
traditional suteteko pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideSuteteko1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideSuteteko1.png,Yellow-green,No,560,140,51,Green,Green,1x1,500,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Simple,Simple,comfy; vacation,3,No,For sale,1.0.0,Yes,BottomsTexPantsWideSuteteko1,756,9172,LZ3W8iFp5Arqhwr5Z
traditional suteteko pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideSuteteko4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideSuteteko4.png,Aqua,No,560,140,51,Aqua,Aqua,1x1,500,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Simple,Simple,comfy; vacation,4,No,For sale,1.0.0,Yes,BottomsTexPantsWideSuteteko4,756,9175,J7mpdWGdfKPQxChAN
traditional suteteko pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideSuteteko5.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideSuteteko5.png,Blue,No,560,140,51,Blue,Blue,1x1,500,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Simple,Simple,comfy; vacation,5,No,For sale,1.0.0,Yes,BottomsTexPantsWideSuteteko5,756,9176,vjQJNB2qSRWD8Ngzi
traditional suteteko pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideSuteteko3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideSuteteko3.png,Purple,No,560,140,51,Purple,Purple,1x1,500,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Simple,Simple,comfy; vacation,6,No,For sale,1.0.0,Yes,BottomsTexPantsWideSuteteko3,756,9174,kBfBhnTkPJGfcP8Z6
tweed frilly skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineTweedfrill1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineTweedfrill1.png,Gray,No,1560,390,51,Gray,Black,1x1,1400,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Cute,Simple,everyday; fairy tale; formal,1,No,For sale,1.0.0,Yes,BottomsTexSkirtAlineTweedfrill1,359,8908,uFSa6h3JWJQkvJJNm
tweed frilly skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineTweedfrill2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineTweedfrill2.png,Pink,No,1560,390,51,Pink,Brown,1x1,1400,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,Winter,Womanly,Cute,Simple,everyday; fairy tale; formal,2,No,For sale,1.0.0,Yes,BottomsTexSkirtAlineTweedfrill2,359,8909,5bCqs8Mhmvdx2RJtM
tweed frilly skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineTweedfrill3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineTweedfrill3.png,Blue,No,1560,390,51,Aqua,Blue,1x1,1400,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Cute,Simple,everyday; fairy tale; formal,3,No,For sale,1.0.0,Yes,BottomsTexSkirtAlineTweedfrill3,359,8910,qiEHXLZMNSvNXKPFh
tweed frilly skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineTweedfrill0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineTweedfrill0.png,Brown,No,1560,390,51,Brown,Brown,1x1,1400,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Cute,Simple,everyday; fairy tale; formal,4,No,For sale,1.0.0,Yes,BottomsTexSkirtAlineTweedfrill0,359,4428,x2BD6PuvAkPaiHBKy
tweed pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideTweed3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideTweed3.png,Berry red,No,1300,325,51,Red,Red,1x1,1200,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Simple,Elegant,everyday; formal,1,No,For sale,1.0.0,Yes,BottomsTexPantsWideTweed3,240,11388,xjPKcWq6iPa78S2Tw
tweed pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideTweed5.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideTweed5.png,Pink,No,1300,325,51,Pink,Pink,1x1,1200,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Simple,Elegant,everyday; formal,2,No,For sale,1.0.0,Yes,BottomsTexPantsWideTweed5,240,11390,7j9P7XnEhBzScs6bf
tweed pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideTweed4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideTweed4.png,Green,No,1300,325,51,Green,Green,1x1,1200,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Simple,Elegant,everyday; formal,3,No,For sale,1.0.0,Yes,BottomsTexPantsWideTweed4,240,11389,kNaAeauZPyZdMddcA
tweed pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideTweed1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideTweed1.png,Blue,No,1300,325,51,Blue,Blue,1x1,1200,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Simple,Elegant,everyday; formal,4,No,For sale,1.0.0,Yes,BottomsTexPantsWideTweed1,240,11386,iQyXbdEtJx9ktr3dc
tweed pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideTweed0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideTweed0.png,Brown,No,1300,325,51,Brown,Brown,1x1,1200,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Simple,Elegant,everyday; formal,5,No,For sale,1.0.0,Yes,BottomsTexPantsWideTweed0,240,3708,5Sj3iH6txuoZtZMBn
tweed pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideTweed2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideTweed2.png,Beige,No,1300,325,51,Beige,Beige,1x1,1200,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Simple,Elegant,everyday; formal,6,No,For sale,1.0.0,Yes,BottomsTexPantsWideTweed2,240,11387,QnThywpsT9priJobB
tweed skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineTweed1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineTweed1.png,Pink,No,1300,325,51,Pink,Blue,1x1,1200,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Womanly,Simple,Cute,everyday,1,No,For sale,1.0.0,Yes,BottomsTexSkirtAlineTweed1,120,11666,TDmgEAYemyAsKAMdu
tweed skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineTweed0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineTweed0.png,Yellow,No,1300,325,51,Yellow,Green,1x1,1200,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Womanly,Simple,Cute,everyday,2,No,For sale,1.0.0,Yes,BottomsTexSkirtAlineTweed0,120,3297,irSR7thcoG4kKqsJ8
tweed skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineTweed2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineTweed2.png,Blue,No,1300,325,51,Blue,Yellow,1x1,1200,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Womanly,Simple,Cute,everyday,3,No,For sale,1.0.0,Yes,BottomsTexSkirtAlineTweed2,120,11667,XhB9sFiNSsDJvYJBT
two-tone pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalTwotoneMonochrome.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalTwotoneMonochrome.png,Monotone,No,880,220,51,Gray,Black,1x1,790,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,All Year,Free,Active,Simple,everyday; comfy,1,No,For sale,1.0.0,Yes,BottomsTexPantsNormalTwotoneMonochrome,15,3317,Rzfvg3L7AhnCBQu3h
two-tone pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalTwotoneRed.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalTwotoneRed.png,Red,No,880,220,51,Red,Black,1x1,790,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Active,Simple,everyday; comfy,2,No,For sale,1.0.0,Yes,BottomsTexPantsNormalTwotoneRed,15,4184,egAw2r93TF3R65Zn2
two-tone pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalTwotoneYellow.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalTwotoneYellow.png,Yellow,No,880,220,51,Yellow,Aqua,1x1,790,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Active,Simple,everyday; comfy,3,No,For sale,1.0.0,Yes,BottomsTexPantsNormalTwotoneYellow,15,4183,TGuTEn7Ecjbqb6P6M
two-tone pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalTwotoneBlue.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalTwotoneBlue.png,Blue,No,880,220,51,Blue,Black,1x1,790,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Active,Simple,everyday; comfy,4,No,For sale,1.0.0,Yes,BottomsTexPantsNormalTwotoneBlue,15,4185,FH9WFq9jSFsRXLpkw
upcycled skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineShabby1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineShabby1.png,Pink,No,1320,330,51,Pink,White,1x1,1200,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Womanly,Simple,Cute,everyday; fairy tale; party,1,No,For sale,1.0.0,Yes,BottomsTexSkirtAlineShabby1,754,8918,ALCuuNzoKWhf8ehqY
upcycled skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineShabby2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineShabby2.png,Mint,No,1320,330,51,Aqua,White,1x1,1200,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Womanly,Simple,Cute,everyday; fairy tale; party,2,No,For sale,1.0.0,Yes,BottomsTexSkirtAlineShabby2,754,8919,LTbPzFTGxS8hfw22Z
upcycled skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineShabby0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineShabby0.png,Beige,No,1320,330,51,Beige,White,1x1,1200,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Womanly,Simple,Cute,everyday; fairy tale; party,3,No,For sale,1.0.0,Yes,BottomsTexSkirtAlineShabby0,754,5449,ZwXhjeFgdvZZjBKMY
vibrant shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfEthnic4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfEthnic4.png,Black,No,980,245,51,Black,Gray,1x1,880,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Active,Elegant,outdoorsy; vacation,1,No,For sale,1.0.0,Yes,BottomsTexPantsHalfEthnic4,401,9102,MEDYoymwJwwReCkxz
