Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,HHA Base Points,Color 1,Color 2,Size,Exchange Price,Exchange Currency,Source,Source Notes,Season/Event,Season/Event Exclusive,Seasonal Availability,Seasonality,Mannequin Season,Gender,Villager Gender,Style 1,Style 2,Label Themes,Sort Order,Type,Villager Equippable,Catalog,Version Added,Unlocked?,Filename,ClothGroup ID,Internal ID,Unique Entry ID
tubeteika,https://acnhcdn.com/latest/ClosetIcon/CapHatUzbek2.png,https://acnhcdn.com/latest/FtrIcon/CapHatUzbek2.png,Camel,No,NFS,500,451,Orange,Brown,1x1,NA,NA,Gulliver,,NA,NA,All Year,All Year,NA,Free,Free,Gorgeous,Elegant,everyday; formal,2,HeadCap,Yes,Not for sale,1.0.0,Yes,CapHatUzbek2,1163,12031,A9ngwk6oXJE8XaaJE
tubeteika,https://acnhcdn.com/latest/ClosetIcon/CapHatUzbek1.png,https://acnhcdn.com/latest/FtrIcon/CapHatUzbek1.png,Blue,No,NFS,500,451,Aqua,Blue,1x1,NA,NA,Gulliver,,NA,NA,All Year,All Year,NA,Free,Free,Gorgeous,Elegant,everyday; formal,3,HeadCap,Yes,Not for sale,1.0.0,Yes,CapHatUzbek1,1163,12030,DN8N7BZPCEFKTDnr8
tubeteika,https://acnhcdn.com/latest/ClosetIcon/CapHatUzbek3.png,https://acnhcdn.com/latest/FtrIcon/CapHatUzbek3.png,Purple,No,NFS,500,451,Purple,Pink,1x1,NA,NA,Gulliver,,NA,NA,All Year,All Year,NA,Free,Free,Gorgeous,Elegant,everyday; formal,4,HeadCap,Yes,Not for sale,1.0.0,Yes,CapHatUzbek3,1163,12032,Sa9vDNBf9ocfTGG3u
tulip crown,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentTulip1.png,https://acnhcdn.com/latest/FtrIcon/CapOrnamentTulip1.png,NA,Yes,NFS,400,103,Red,Yellow,1x1,NA,NA,Crafting,,NA,NA,All Year,Spring,NA,Free,Free,Cute,Simple,fairy tale; party; vacation,1,HeadHairOrnament_Top,Yes,Not for sale,1.0.0,Yes,CapOrnamentTulip1,558,5102,boCfvbAPGLLbHxadk
tulip hat,https://acnhcdn.com/latest/ClosetIcon/CapHatTulip0.png,https://acnhcdn.com/latest/FtrIcon/CapHatTulip0.png,Orange,No,630,157,51,Orange,Orange,1x1,570,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,All Year,Free,Free,Simple,Active,outdoorsy; comfy,1,HeadCap,Yes,For sale,1.0.0,Yes,CapHatTulip0,656,5293,2atryTheqj4uK8rjW
tulip hat,https://acnhcdn.com/latest/ClosetIcon/CapHatTulip2.png,https://acnhcdn.com/latest/FtrIcon/CapHatTulip2.png,Camel,No,630,157,51,Yellow,Yellow,1x1,570,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Free,Simple,Active,outdoorsy; comfy,2,HeadCap,Yes,For sale,1.0.0,Yes,CapHatTulip2,656,11835,PvPMhvS3sWaWYG4DX
tulip hat,https://acnhcdn.com/latest/ClosetIcon/CapHatTulip1.png,https://acnhcdn.com/latest/FtrIcon/CapHatTulip1.png,Brown,No,630,157,51,Brown,Brown,1x1,570,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,Winter,Free,Free,Simple,Active,outdoorsy; comfy,3,HeadCap,Yes,For sale,1.0.0,Yes,CapHatTulip1,656,11834,ycT7cnbbqh4N5XsrJ
turban,https://acnhcdn.com/latest/ClosetIcon/CapHelmetTurban2.png,https://acnhcdn.com/latest/FtrIcon/CapHelmetTurban2.png,Pink,No,NFS,800,451,White,Pink,1x1,NA,NA,Gulliver,,NA,NA,All Year,All Year,NA,Free,Free,Elegant,Elegant,everyday; formal,1,Headgear_NoEar,No,Not for sale,1.0.0,Yes,CapHelmetTurban2,741,11864,9Ge7K5fRmCEB9mfed
turban,https://acnhcdn.com/latest/ClosetIcon/CapHelmetTurban3.png,https://acnhcdn.com/latest/FtrIcon/CapHelmetTurban3.png,Yellow,No,NFS,800,451,White,Yellow,1x1,NA,NA,Gulliver,,NA,NA,All Year,All Year,NA,Free,Free,Elegant,Elegant,everyday; formal,2,Headgear_NoEar,No,Not for sale,1.0.0,Yes,CapHelmetTurban3,741,11865,NN79zprnvwsTRJHyC
turban,https://acnhcdn.com/latest/ClosetIcon/CapHelmetTurban1.png,https://acnhcdn.com/latest/FtrIcon/CapHelmetTurban1.png,Blue,No,NFS,800,451,White,Aqua,1x1,NA,NA,Gulliver,,NA,NA,All Year,All Year,NA,Free,Free,Elegant,Elegant,everyday; formal,3,Headgear_NoEar,No,Not for sale,1.0.0,Yes,CapHelmetTurban1,741,11863,csnWeqARQSaAPZvMP
turban,https://acnhcdn.com/latest/ClosetIcon/CapHelmetTurban0.png,https://acnhcdn.com/latest/FtrIcon/CapHelmetTurban0.png,Purple,No,NFS,800,451,White,Purple,1x1,NA,NA,Gulliver,,NA,NA,All Year,All Year,NA,Free,Free,Elegant,Elegant,everyday; formal,4,Headgear_NoEar,No,Not for sale,1.0.0,Yes,CapHelmetTurban0,741,5434,jLqvgtKncu6AqkAXw
tweed cap,https://acnhcdn.com/latest/ClosetIcon/CapHatTweed2.png,https://acnhcdn.com/latest/FtrIcon/CapHatTweed2.png,Green,No,1100,275,51,Green,Green,1x1,990,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Free,Elegant,Simple,everyday; outdoorsy,1,HeadCap,Yes,For sale,1.0.0,Yes,CapHatTweed2,1065,11984,kYQH5dhveFPmxHfWx
tweed cap,https://acnhcdn.com/latest/ClosetIcon/CapHatTweed1.png,https://acnhcdn.com/latest/FtrIcon/CapHatTweed1.png,Blue,No,1100,275,51,Blue,Aqua,1x1,990,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Free,Elegant,Simple,everyday; outdoorsy,2,HeadCap,Yes,For sale,1.0.0,Yes,CapHatTweed1,1065,11983,kbCkjCj5kJ7WLR29a
tweed cap,https://acnhcdn.com/latest/ClosetIcon/CapHatTweed0.png,https://acnhcdn.com/latest/FtrIcon/CapHatTweed0.png,Brown,No,1100,275,51,Brown,Beige,1x1,990,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,All Year,Free,Free,Elegant,Simple,everyday; outdoorsy,3,HeadCap,Yes,For sale,1.0.0,Yes,CapHatTweed0,1065,9769,sxk5X5gG96rfuDTFn
twisted hachimaki,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentCTwistedheadband0.png,https://acnhcdn.com/latest/FtrIcon/CapOrnamentCTwistedheadband0.png,Blue,No,680,170,51,Blue,White,1x1,610,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Active,Simple,party; sporty,1,HeadHairOrnament_Top,Yes,For sale,2.0.0,Yes,CapOrnamentCTwistedheadband0,1387,14295,DBnstSWewGCmT4kxk
twisted hachimaki,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentCTwistedheadband1.png,https://acnhcdn.com/latest/FtrIcon/CapOrnamentCTwistedheadband1.png,Red,No,680,170,51,Red,White,1x1,610,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Active,Simple,party; sporty,2,HeadHairOrnament_Top,Yes,For sale,2.0.0,Yes,CapOrnamentCTwistedheadband1,1387,520,TwA2WxK9eCtYokxpJ
twisted hachimaki,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentCTwistedheadband3.png,https://acnhcdn.com/latest/FtrIcon/CapOrnamentCTwistedheadband3.png,Green,No,680,170,51,Green,White,1x1,610,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Active,Simple,party; sporty,3,HeadHairOrnament_Top,Yes,For sale,2.0.0,Yes,CapOrnamentCTwistedheadband3,1387,523,FM8ubLT4uPmKf2uwH
twisted hachimaki,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentCTwistedheadband4.png,https://acnhcdn.com/latest/FtrIcon/CapOrnamentCTwistedheadband4.png,Purple,No,680,170,51,Purple,White,1x1,610,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Active,Simple,party; sporty,4,HeadHairOrnament_Top,Yes,For sale,2.0.0,Yes,CapOrnamentCTwistedheadband4,1387,524,7v3RsD4dzBBGvx2im
twisted hachimaki,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentCTwistedheadband2.png,https://acnhcdn.com/latest/FtrIcon/CapOrnamentCTwistedheadband2.png,White,No,680,170,51,White,White,1x1,610,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Active,Simple,party; sporty,5,HeadHairOrnament_Top,Yes,For sale,2.0.0,Yes,CapOrnamentCTwistedheadband2,1387,521,x6NAxGvvqFk2YsKTX
veil,https://acnhcdn.com/latest/ClosetIcon/CapFullfaceVeil2.png,https://acnhcdn.com/latest/FtrIcon/CapFullfaceVeil2.png,Pink,No,NFS,800,451,Red,Yellow,1x1,NA,NA,Gulliver,,NA,NA,All Year,All Year,NA,Free,Free,Elegant,Elegant,formal; party; theatrical,1,HeadFullFace,No,Not for sale,1.0.0,Yes,CapFullfaceVeil2,834,11882,peNBBPLzRX8veChtN
veil,https://acnhcdn.com/latest/ClosetIcon/CapFullfaceVeil3.png,https://acnhcdn.com/latest/FtrIcon/CapFullfaceVeil3.png,Yellow,No,NFS,800,451,Yellow,Yellow,1x1,NA,NA,Gulliver,,NA,NA,All Year,All Year,NA,Free,Free,Elegant,Elegant,formal; party; theatrical,2,HeadFullFace,No,Not for sale,1.0.0,Yes,CapFullfaceVeil3,834,11883,EpofotkFGiHMcHaBK
veil,https://acnhcdn.com/latest/ClosetIcon/CapFullfaceVeil0.png,https://acnhcdn.com/latest/FtrIcon/CapFullfaceVeil0.png,Blue,No,NFS,800,451,Aqua,Yellow,1x1,NA,NA,Gulliver,,NA,NA,All Year,All Year,NA,Free,Free,Elegant,Elegant,formal; party; theatrical,3,HeadFullFace,No,Not for sale,1.0.0,Yes,CapFullfaceVeil0,834,5684,aMMRZzuDjMAw2tvJa
veil,https://acnhcdn.com/latest/ClosetIcon/CapFullfaceVeil1.png,https://acnhcdn.com/latest/FtrIcon/CapFullfaceVeil1.png,Purple,No,NFS,800,451,Purple,Yellow,1x1,NA,NA,Gulliver,,NA,NA,All Year,All Year,NA,Free,Free,Elegant,Elegant,formal; party; theatrical,4,HeadFullFace,No,Not for sale,1.0.0,Yes,CapFullfaceVeil1,834,11881,uBW729W6LrWC2FLce
veiled gardening hat,https://acnhcdn.com/latest/ClosetIcon/CapCostumeFarm0.png,https://acnhcdn.com/latest/FtrIcon/CapCostumeFarm0.png,Pink,No,560,140,51,Pink,White,1x1,500,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,All Year,Free,Free,Active,Active,outdoorsy; work,1,Headgear_NoEarNoJaw,No,For sale,1.0.0,Yes,CapCostumeFarm0,822,5669,47rrN4MCnmx3nJEEi
veiled gardening hat,https://acnhcdn.com/latest/ClosetIcon/CapCostumeFarm2.png,https://acnhcdn.com/latest/FtrIcon/CapCostumeFarm2.png,Orange,No,560,140,51,Orange,White,1x1,500,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,outdoorsy; work,2,Headgear_NoEarNoJaw,No,For sale,1.0.0,Yes,CapCostumeFarm2,822,11816,CXXNSpGqw3on976he
veiled gardening hat,https://acnhcdn.com/latest/ClosetIcon/CapCostumeFarm3.png,https://acnhcdn.com/latest/FtrIcon/CapCostumeFarm3.png,Green,No,560,140,51,Green,White,1x1,500,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,outdoorsy; work,3,Headgear_NoEarNoJaw,No,For sale,1.0.0,Yes,CapCostumeFarm3,822,11817,Av5unqgGpFQcP8QCw
veiled gardening hat,https://acnhcdn.com/latest/ClosetIcon/CapCostumeFarm1.png,https://acnhcdn.com/latest/FtrIcon/CapCostumeFarm1.png,Blue,No,560,140,51,Aqua,White,1x1,500,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,outdoorsy; work,4,Headgear_NoEarNoJaw,No,For sale,1.0.0,Yes,CapCostumeFarm1,822,11815,eyPdkLWRTMWEo2uR4
veiled gardening hat,https://acnhcdn.com/latest/ClosetIcon/CapCostumeFarm4.png,https://acnhcdn.com/latest/FtrIcon/CapCostumeFarm4.png,Purple,No,560,140,51,Purple,White,1x1,500,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,outdoorsy; work,5,Headgear_NoEarNoJaw,No,For sale,1.0.0,Yes,CapCostumeFarm4,822,11818,hgw8yGyxu5CSHmWrX
viking helmet,https://acnhcdn.com/latest/ClosetIcon/CapHatViking0.png,https://acnhcdn.com/latest/FtrIcon/CapHatViking0.png,Gray,No,2100,525,51,Gray,Yellow,1x1,1900,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,fairy tale,1,HeadCap,Yes,For sale,1.0.0,Yes,CapHatViking0,618,5266,537cx76ofDQmS26Ey
viking helmet,https://acnhcdn.com/latest/ClosetIcon/CapHatViking2.png,https://acnhcdn.com/latest/FtrIcon/CapHatViking2.png,Blue,No,2100,525,51,Blue,Gray,1x1,1900,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,fairy tale,2,HeadCap,Yes,For sale,1.0.0,Yes,CapHatViking2,618,9740,ksgNzeQnhsKE53aCH
viking helmet,https://acnhcdn.com/latest/ClosetIcon/CapHatViking1.png,https://acnhcdn.com/latest/FtrIcon/CapHatViking1.png,Brown,No,2100,525,51,Brown,Gray,1x1,1900,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,fairy tale,3,HeadCap,Yes,For sale,1.0.0,Yes,CapHatViking1,618,9739,Rv7n6ktcwehABWxT2
vine crown,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentCVine0.png,https://acnhcdn.com/latest/FtrIcon/CapOrnamentCVine0.png,NA,Yes,NFS,300,103,Green,Green,1x1,NA,NA,Crafting,,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,fairy tale; outdoorsy,1,HeadHairOrnament_Top,Yes,Not for sale,2.0.0,Yes,CapOrnamentCVine0,1346,14202,JSpXwHMKgvDZQZQr7
visual-punk wig,https://acnhcdn.com/latest/ClosetIcon/CapWigVisual.png,https://acnhcdn.com/latest/FtrIcon/CapWigVisual.png,NA,No,1400,350,51,Colorful,Colorful,1x1,1300,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,All Year,Free,Free,Cool,Cool,party; theatrical; work,1,Headgear_HasEar,No,For sale,1.0.0,Yes,CapWigVisual,1012,5832,vht7uMem86b7xt6mH
Wario hat,https://acnhcdn.com/latest/ClosetIcon/CapHatWario0.png,https://acnhcdn.com/latest/FtrIcon/CapHatWario0.png,NA,No,1500,375,201,Yellow,Yellow,1x1,NA,NA,Nook Shopping Promotion,Not available before March 1st 2021,NA,NA,All Year,All Year,NA,Free,Free,Active,Simple,fairy tale; party,1,HeadCap,Yes,Not in catalog,1.8.0,Yes,CapHatWario0,1320,13548,Wr8y94CpAz7JJkhDF
water-egg shell,https://acnhcdn.com/latest/ClosetIcon/CapHatEggfish0.png,https://acnhcdn.com/latest/FtrIcon/CapHatEggfish0.png,NA,Yes,NFS,800,351,Purple,Beige,1x1,NA,NA,Crafting,,Bunny Day (days before); Bunny Day,Yes,All Year,All Year,NA,Free,Free,Active,Cute,fairy tale; party; theatrical,1,HeadCap,Yes,Not for sale,1.1.0,Yes,CapHatEggfish0,1200,12444,mN8qCCPvcMABTSDyg
watermelon hat,https://acnhcdn.com/latest/ClosetIcon/CapHatWatermelon.png,https://acnhcdn.com/latest/FtrIcon/CapHatWatermelon.png,NA,No,980,245,51,Green,Red,1x1,880,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Free,Cute,Cute,fairy tale; party; theatrical; vacation,1,HeadCap,Yes,For sale,1.0.0,Yes,CapHatWatermelon,642,5280,PSDsGq5y7TsLDnSu7
welding mask,https://acnhcdn.com/latest/ClosetIcon/CapMaskWelderRed.png,https://acnhcdn.com/latest/FtrIcon/CapMaskWelderRed.png,NA,No,1040,260,51,Red,Black,1x1,940,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,goth; work,1,HeadFace,No,For sale,1.0.0,Yes,CapMaskWelderRed,699,5381,jo3TyHC3dXYa2Zy4g
wide-brim straw hat,https://acnhcdn.com/latest/ClosetIcon/CapHatStraw2.png,https://acnhcdn.com/latest/FtrIcon/CapHatStraw2.png,White,No,1320,330,51,White,White,1x1,1200,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,All Year,Free,Free,Elegant,Elegant,party; vacation,1,HeadCap,Yes,For sale,1.0.0,Yes,CapHatStraw2,660,10887,zro4j3P3J4PyP2Ad6
wide-brim straw hat,https://acnhcdn.com/latest/ClosetIcon/CapHatStraw0.png,https://acnhcdn.com/latest/FtrIcon/CapHatStraw0.png,Black,No,1320,330,51,Black,Black,1x1,1200,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Free,Elegant,Elegant,party; vacation,2,HeadCap,Yes,For sale,1.0.0,Yes,CapHatStraw0,660,5297,D5JmMjreRDuvczTA7
wide-brim straw hat,https://acnhcdn.com/latest/ClosetIcon/CapHatStraw1.png,https://acnhcdn.com/latest/FtrIcon/CapHatStraw1.png,Beige,No,1320,330,51,Beige,White,1x1,1200,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,Summer,Free,Free,Elegant,Elegant,party; vacation,3,HeadCap,Yes,For sale,1.0.0,Yes,CapHatStraw1,660,10886,Mjdf6SwHRZ8eieKFw
wig with ribbon,https://acnhcdn.com/latest/ClosetIcon/CapWigRibbon0.png,https://acnhcdn.com/latest/FtrIcon/CapWigRibbon0.png,Red,No,1440,360,51,Red,Red,1x1,1300,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Cute,Simple,everyday; fairy tale,1,Headgear_HasEar,No,For sale,2.0.0,Yes,CapWigRibbon0,1439,14711,BapK72wBQ9SkZxHjf
wig with ribbon,https://acnhcdn.com/latest/ClosetIcon/CapWigRibbon1.png,https://acnhcdn.com/latest/FtrIcon/CapWigRibbon1.png,Yellow,No,1440,360,51,Yellow,Yellow,1x1,1300,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Cute,Simple,everyday; fairy tale,2,Headgear_HasEar,No,For sale,2.0.0,Yes,CapWigRibbon1,1439,316,jYozw4Dgqt4xX2uTs
wig with ribbon,https://acnhcdn.com/latest/ClosetIcon/CapWigRibbon2.png,https://acnhcdn.com/latest/FtrIcon/CapWigRibbon2.png,Green,No,1440,360,51,Green,Green,1x1,1300,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Cute,Simple,everyday; fairy tale,3,Headgear_HasEar,No,For sale,2.0.0,Yes,CapWigRibbon2,1439,317,4dWeRDNf4zcTNqPDD
wig with ribbon,https://acnhcdn.com/latest/ClosetIcon/CapWigRibbon3.png,https://acnhcdn.com/latest/FtrIcon/CapWigRibbon3.png,Berry red,No,1440,360,51,Purple,Purple,1x1,1300,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Cute,Simple,everyday; fairy tale,4,Headgear_HasEar,No,For sale,2.0.0,Yes,CapWigRibbon3,1439,318,BPXdiyGvuqkggvoY7
wig with ribbon,https://acnhcdn.com/latest/ClosetIcon/CapWigRibbon4.png,https://acnhcdn.com/latest/FtrIcon/CapWigRibbon4.png,Black,No,1440,360,51,Black,Black,1x1,1300,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Cute,Simple,everyday; fairy tale,5,Headgear_HasEar,No,For sale,2.0.0,Yes,CapWigRibbon4,1439,319,Z8fNWw8gxwXyr7eQB
wig with ribbon,https://acnhcdn.com/latest/ClosetIcon/CapWigRibbon5.png,https://acnhcdn.com/latest/FtrIcon/CapWigRibbon5.png,White,No,1440,360,51,White,White,1x1,1300,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Cute,Simple,everyday; fairy tale,6,Headgear_HasEar,No,For sale,2.0.0,Yes,CapWigRibbon5,1439,320,8zNWi3Zomg5nbwdm8
windflower crown,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentAnemone1.png,https://acnhcdn.com/latest/FtrIcon/CapOrnamentAnemone1.png,NA,Yes,NFS,480,103,Colorful,Colorful,1x1,NA,NA,Crafting,,NA,NA,All Year,Spring,NA,Free,Free,Cute,Simple,fairy tale; party; vacation,1,HeadHairOrnament_Top,Yes,Not for sale,1.0.0,Yes,CapOrnamentAnemone1,555,5099,ozmWzY5uiHT5KjnJv
wizard's cap,https://acnhcdn.com/latest/ClosetIcon/CapHatWizard0.png,https://acnhcdn.com/latest/FtrIcon/CapHatWizard0.png,Blue,No,880,220,51,Blue,Yellow,1x1,790,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Cute,fairy tale; party,1,HeadCap,Yes,For sale,1.0.0,Yes,CapHatWizard0,688,5336,Wz4cvdNMErcHzjuYG
wizard's cap,https://acnhcdn.com/latest/ClosetIcon/CapHatWizard1.png,https://acnhcdn.com/latest/FtrIcon/CapHatWizard1.png,Purple,No,880,220,51,Purple,Yellow,1x1,790,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Cute,fairy tale; party,2,HeadCap,Yes,For sale,1.0.0,Yes,CapHatWizard1,688,11848,v83KqYfJjaJ8BkEsu
wood-egg shell,https://acnhcdn.com/latest/ClosetIcon/CapHatEggforest0.png,https://acnhcdn.com/latest/FtrIcon/CapHatEggforest0.png,NA,Yes,NFS,800,351,Orange,Brown,1x1,NA,NA,Crafting,,Bunny Day (days before); Bunny Day,Yes,All Year,All Year,NA,Free,Free,Active,Cute,fairy tale; party; theatrical,1,HeadCap,Yes,Not for sale,1.1.0,Yes,CapHatEggforest0,1198,12442,dRt2qDxRs35EkEoPP
woven-vines hat,https://acnhcdn.com/latest/ClosetIcon/CapHatVine0.png,https://acnhcdn.com/latest/FtrIcon/CapHatVine0.png,NA,Yes,NFS,800,103,Green,Green,1x1,NA,NA,Crafting,,NA,NA,All Year,All Year,NA,Free,Free,Active,Cool,outdoorsy; vacation,1,HeadCap,Yes,Not for sale,2.0.0,Yes,CapHatVine0,1350,14197,ZJDrnDdfAGTpKRKfs
wrestling mask,https://acnhcdn.com/latest/ClosetIcon/CapCostumeWrestling4.png,https://acnhcdn.com/latest/FtrIcon/CapCostumeWrestling4.png,Black,No,1120,280,51,Black,White,1x1,1000,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,sporty; theatrical; work,1,Headgear_NoEarNoJaw,No,For sale,1.0.0,Yes,CapCostumeWrestling4,711,11832,MJfPeiLwjdKRRAMuh
wrestling mask,https://acnhcdn.com/latest/ClosetIcon/CapCostumeWrestling0.png,https://acnhcdn.com/latest/FtrIcon/CapCostumeWrestling0.png,Red,No,1120,280,51,Red,Yellow,1x1,1000,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,sporty; theatrical; work,2,Headgear_NoEarNoJaw,No,For sale,1.0.0,Yes,CapCostumeWrestling0,711,5368,dkzs77y5MAGaGYD6J
wrestling mask,https://acnhcdn.com/latest/ClosetIcon/CapCostumeWrestling3.png,https://acnhcdn.com/latest/FtrIcon/CapCostumeWrestling3.png,Pink,No,1120,280,51,Pink,Pink,1x1,1000,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,sporty; theatrical; work,3,Headgear_NoEarNoJaw,No,For sale,1.0.0,Yes,CapCostumeWrestling3,711,11831,Tdv8RPmzv4kmoZS3N
wrestling mask,https://acnhcdn.com/latest/ClosetIcon/CapCostumeWrestling5.png,https://acnhcdn.com/latest/FtrIcon/CapCostumeWrestling5.png,Yellow,No,1120,280,51,Yellow,Orange,1x1,1000,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,sporty; theatrical; work,4,Headgear_NoEarNoJaw,No,For sale,1.0.0,Yes,CapCostumeWrestling5,711,11833,qFHhMPcZHg8v3pha6
wrestling mask,https://acnhcdn.com/latest/ClosetIcon/CapCostumeWrestling2.png,https://acnhcdn.com/latest/FtrIcon/CapCostumeWrestling2.png,Green,No,1120,280,51,Green,Red,1x1,1000,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,sporty; theatrical; work,5,Headgear_NoEarNoJaw,No,For sale,1.0.0,Yes,CapCostumeWrestling2,711,11830,i5GhcXXkWHgenBYAz
wrestling mask,https://acnhcdn.com/latest/ClosetIcon/CapCostumeWrestling1.png,https://acnhcdn.com/latest/FtrIcon/CapCostumeWrestling1.png,Blue,No,1120,280,51,Blue,Aqua,1x1,1000,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,sporty; theatrical; work,6,Headgear_NoEarNoJaw,No,For sale,1.0.0,Yes,CapCostumeWrestling1,711,11829,GtdanqkhqvXwFfDuM
zap helmet,https://acnhcdn.com/latest/ClosetIcon/CapFullfaceHero3.png,https://acnhcdn.com/latest/FtrIcon/CapFullfaceHero3.png,Red,No,1600,400,51,Red,Yellow,1x1,1400,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,fairy tale; theatrical; work,1,HeadFullFace,No,For sale,1.0.0,Yes,CapFullfaceHero3,738,11802,4yKDqw7GEjCqk3Wue
zap helmet,https://acnhcdn.com/latest/ClosetIcon/CapFullfaceHero7.png,https://acnhcdn.com/latest/FtrIcon/CapFullfaceHero7.png,White,No,1600,400,51,White,Yellow,1x1,1400,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,fairy tale; theatrical; work,2,HeadFullFace,No,For sale,1.0.0,Yes,CapFullfaceHero7,738,11806,6gW3vjAKFNTdKto8t
zap helmet,https://acnhcdn.com/latest/ClosetIcon/CapFullfaceHero6.png,https://acnhcdn.com/latest/FtrIcon/CapFullfaceHero6.png,Silver,No,1600,400,51,Gray,Yellow,1x1,1400,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,fairy tale; theatrical; work,3,HeadFullFace,No,For sale,1.0.0,Yes,CapFullfaceHero6,738,11805,7unEQcZkgiQdq7gGS
